03-25 17:50:24.715 19058 19058 D OverlayManager: -> Updating overlay: target=com.rwyadaily.app overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.985 19058 19649 I android_os_HwBinder: HwBinder: Starting thread pool for getting: android.hardware.health@2.0::IHealth/default
03-25 17:50:24.985 19058 19058 W SystemServiceManager: Service com.android.server.BatteryService took223 ms in onStart
03-25 17:50:24.985 19058 19058 D SystemServerTiming: StartBatteryService took to complete: 234ms
03-25 17:50:24.985 19058 19058 D SystemServerTiming: !@Boot_SystemServer: 234ms : StartBatteryService
03-25 17:50:24.985 19058 19058 I SystemServerTiming: !@Boot_EBS:   Took 234ms by 'StartBatteryService'
03-25 17:50:24.985 19058 19058 I SystemServerTiming: StartUsageService
03-25 17:50:24.985 19058 19058 I SystemServiceManager: Starting com.android.server.usage.UsageStatsService
03-25 17:50:24.988   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (usagestats:19058)
03-25 17:50:24.988 19058 19058 D SystemServerTiming: StartUsageService took to complete: 3ms
03-25 17:50:24.988 19058 19058 I SystemServerTiming: StartWebViewUpdateService
03-25 17:50:24.988 19058 19058 I SystemServiceManager: Starting com.android.server.webkit.WebViewUpdateService
03-25 17:50:24.989   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (webviewupdate:19058)
03-25 17:50:24.989 19058 19058 D SystemServerTiming: StartWebViewUpdateService took to complete: 1ms
03-25 17:50:24.989 19058 19058 I SystemServerTiming: StartCachedDeviceStateService
03-25 17:50:24.989 19058 19058 I SystemServiceManager: Starting com.android.server.CachedDeviceStateService
03-25 17:50:24.989 19058 19058 D SystemServerTiming: StartCachedDeviceStateService took to complete: 0ms
03-25 17:50:24.989 19058 19058 I SystemServerTiming: StartBinderCallsStatsService
03-25 17:50:24.989 19058 19058 I SystemServiceManager: Starting com.android.server.BinderCallsStatsService$LifeCycle
03-25 17:50:24.989   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (binder_calls_stats:19058)
03-25 17:50:24.989 19058 19058 D SystemServerTiming: StartBinderCallsStatsService took to complete: 1ms
03-25 17:50:24.989 19058 19058 I SystemServerTiming: StartLooperStatsService
03-25 17:50:24.989 19058 19058 I SystemServiceManager: Starting com.android.server.LooperStatsService$Lifecycle
03-25 17:50:24.990   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (looper_stats:19058)
03-25 17:50:24.990 19058 19058 D SystemServerTiming: StartLooperStatsService took to complete: 0ms
03-25 17:50:24.990 19058 19058 I SystemServerTiming: StartRollbackManagerService
03-25 17:50:24.990 19058 19058 I SystemServiceManager: Starting com.android.server.rollback.RollbackManagerService
03-25 17:50:24.991  1168  1180 D installd: Found quota mount /dev/block/bootdevice/by-name/userdata at /data
03-25 17:50:24.991  1168  1180 D installd: Found quota mount /dev/block/bootdevice/by-name/userdata at /data/user/0
03-25 17:50:24.992   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (rollback:19058)
03-25 17:50:24.992 19058 19058 D SystemServerTiming: StartRollbackManagerService took to complete: 3ms
03-25 17:50:24.993 19058 19058 I SystemServerTiming: StartNativeTombstoneManagerService
03-25 17:50:24.993 19058 19058 I SystemServiceManager: Starting com.android.server.os.NativeTombstoneManagerService
03-25 17:50:24.994 19058 19058 D SystemServerTiming: StartNativeTombstoneManagerService took to complete: 0ms
03-25 17:50:24.994 19058 19058 I SystemServerTiming: StartBugreportManagerService
03-25 17:50:24.994 19058 19058 I SystemServiceManager: Starting com.android.server.os.BugreportManagerService
03-25 17:50:24.994   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (bugreport:19058)
03-25 17:50:24.994 19058 19058 D SystemServerTiming: StartBugreportManagerService took to complete: 0ms
03-25 17:50:24.994 19058 19058 I SystemServerTiming: GpuService
03-25 17:50:24.994 19058 19058 I SystemServiceManager: Starting com.android.server.gpu.GpuService
03-25 17:50:24.994 19058 19058 D SystemServerTiming: GpuService took to complete: 0ms
03-25 17:50:24.994 19058 19058 D SystemServerTiming: startCoreServices took to complete: 245ms
03-25 17:50:24.994 19058 19058 D SystemServerTiming: !@Boot_SystemServer: 245ms : startCoreServices
03-25 17:50:24.994 19058 19058 I SystemServerTiming: !@Boot_EBS:   Took 245ms by 'startCoreServices'
03-25 17:50:24.994 19058 19058 I SystemServer: !@Boot_EBS_F: startOtherServices
03-25 17:50:24.994 19058 19058 I SystemServerTiming: startOtherServices
03-25 17:50:24.994 19058 19058 I SystemServerTiming: lazy_service
03-25 17:50:24.995   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (lazy_service:19058)
03-25 17:50:24.995 19058 19058 D SystemServerTiming: lazy_service took to complete: 0ms
03-25 17:50:24.995 19058 19058 I SystemServerTiming: StartKeyAttestationApplicationIdProviderService
03-25 17:50:24.995 19058 19658 I SystemServerTimingAsync: InitThreadPoolExec:SecondaryZygotePreload
03-25 17:50:24.995 19058 19658 I SystemServer: SecondaryZygotePreload
03-25 17:50:24.995 19058 19658 I SystemServerTimingAsync: SecondaryZygotePreload
03-25 17:50:24.995   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (sec_key_att_app_id_provider:19058)
03-25 17:50:24.995 19058 19058 D SystemServerTiming: StartKeyAttestationApplicationIdProviderService took to complete: 1ms
03-25 17:50:24.995 19058 19058 I SystemServerTiming: StartKeyChainSystemService
03-25 17:50:24.995 19058 19058 I SystemServiceManager: Starting com.android.server.security.KeyChainSystemService
03-25 17:50:24.995 19058 19058 D SystemServerTiming: StartKeyChainSystemService took to complete: 0ms
03-25 17:50:24.995 19058 19058 I SystemServerTiming: StartSchedulingPolicyService
03-25 17:50:24.996 19058 19659 I SystemServerTimingAsync: InitThreadPoolExec:SchedulingPolicyService.<init>
03-25 17:50:24.996   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (scheduling_policy:19058)
03-25 17:50:24.996 19058 19058 D SystemServerTiming: StartSchedulingPolicyService took to complete: 0ms
03-25 17:50:24.996 19058 19058 I SystemServerTiming: StartSpqrService
03-25 17:50:24.996 19058 19058 I SystemServiceManager: Starting com.android.server.SpqrService
03-25 17:50:24.996 19058 19058 I SpqrService: SPQR native service found successfully
03-25 17:50:24.996 19058 19058 D SystemServerTiming: StartSpqrService took to complete: 1ms
03-25 17:50:24.996 19058 19058 I SystemServerTiming: StartSpegService
03-25 17:50:24.996 19058 19058 I SystemServiceManager: Starting com.android.server.SpegService
03-25 17:50:24.997 19058 19058 I SpegService: speg_helper found successfully
03-25 17:50:24.997 19058 19058 D SystemServerTiming: StartSpegService took to complete: 0ms
03-25 17:50:24.997 19058 19058 I SystemServerTiming: UCM Policy Service
03-25 17:50:24.998 18805 18805 I Zygote  : Lazily preloading resources.
03-25 17:50:24.998 18805 18805 D Zygote  : begin preload
03-25 17:50:24.998 18805 18805 I Zygote  : Calling ZygoteHooks.beginPreload()
03-25 17:50:25.005 19058 19659 I SchedulingPolicyService: Moving 1212 back to group default
03-25 17:50:25.006 19058 19659 D SystemServerTimingAsync: InitThreadPoolExec:SchedulingPolicyService.<init> took to complete: 11ms
03-25 17:50:25.008 19058 19058 I UniversalCredentialManagerService: getActivePlugin ..
03-25 17:50:25.011 19058 19058 D EdmStorageProvider: getCount(UniversalCredentialWhiteListTable) - 0
03-25 17:50:25.011 19058 19058 D EdmStorageProvider: getCount(UniversalCredentialCertificateTable) - 0
03-25 17:50:25.012   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (knox_ucsm_policy:19058)
03-25 17:50:25.012 19058 19058 D SystemServerTiming: UCM Policy Service took to complete: 15ms
03-25 17:50:25.012 19058 19058 I SystemServerTiming: CredentialManagerService Service
03-25 17:50:25.012 19058 19058 D UcmServiceODE: updateOdeStatus [0]
03-25 17:50:25.012 18805 18805 D ZygoteInitTiming_lazy: BeginPreload took to complete: 15ms
03-25 17:50:25.012 18805 18805 I Zygote  : Preloading classes...
03-25 17:50:25.022 18805 18805 W Zygote  : Class not found for preloading: android.app.SystemServiceRegistry$18
03-25 17:50:25.028 18805 18805 D SemCscFeature: Encoded
03-25 17:50:25.030 19058 19058 D EmergencyMode: [EmergencyManager] android createPackageContext successful: android
03-25 17:50:25.031 19058 19058 D EmergencyMode: [EmergencyManager] Settings Provider is not ready e :java.lang.IllegalStateException: Cannot access system provider: 'settings' before system providers are installed!
03-25 17:50:25.031 19058 19058 I UcmService: readPersistentAppletsInfoLocked is called...
03-25 17:50:25.031 19058 19058 I UcmService: mPersistentAppletInfoFile not exist...
03-25 17:50:25.031 19058 19058 I UcmService: fbe is enabled
03-25 17:50:25.031 19058 19058 I UcmService: deleteODEConfigInFileIfExist
03-25 17:50:25.031 19058 19058 I UcmService: ODE config file does not exist
03-25 17:50:25.031 19058 19058 I UcmService: updateKeyguardConfig
03-25 17:50:25.031 19058 19058 I UcmService: getKeyguardStorageForCurrentUser : 0
03-25 17:50:25.032 19058 19058 I UcmService: remove useless keyguard config file
03-25 17:50:25.032 19058 19058 I UcmService: keyguard config file does not exist
03-25 17:50:25.032 19058 19058 I UcmService: registerPersonaObserver is called...
03-25 17:50:25.033   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (com.samsung.ucs.ucsservice:19058)
03-25 17:50:25.033 19058 19058 I SystemServerTiming: credentialManagerServiceReady
03-25 17:50:25.033 19058 19058 I UcmService: systemReady is called...
03-25 17:50:25.034 19058 19058 I UcmService.UcmServiceAgentManager: check eSE Permission : 1000
03-25 17:50:25.034 19058 19058 I UcmService.UcmServiceAgentManager: check eSE Permission : 10080
03-25 17:50:25.034 19058 19058 I UcmService.UcmServiceAgentManager: checkESEPermission
03-25 17:50:25.034 19058 19058 I UcmService.UcmServiceAgentManager: check eSE Permission : 10084
03-25 17:50:25.035 19058 19058 I UcmService.UcmServiceAgentManager: checkESEPermission
03-25 17:50:25.035 19058 19058 I UcmService.UcmServiceAgentManager: check eSE Permission : 10410
03-25 17:50:25.035 19058 19058 I UcmService.UcmServiceAgentManager: checkESEPermission
03-25 17:50:25.035 19058 19058 I UcmService.UcmServiceAgentManager: check eSE Permission : 10418
03-25 17:50:25.035 19058 19058 I UcmService.UcmServiceAgentManager: checkESEPermission
03-25 17:50:25.035 19058 19058 I UcmService.UcmServiceAgentManager: check eSE Permission : 10526
03-25 17:50:25.035 19058 19058 I UcmService.UcmServiceAgentManager: checkESEPermission
03-25 17:50:25.035 19058 19058 I UcmService.UcmServiceAgentManager: check eSE Permission : 11162
03-25 17:50:25.035 19058 19058 I UcmService.UcmServiceAgentManager: checkESEPermission
03-25 17:50:25.035 19058 19058 D SystemServerTiming: credentialManagerServiceReady took to complete: 2ms
03-25 17:50:25.035 19058 19058 D SystemServerTiming: CredentialManagerService Service took to complete: 24ms
03-25 17:50:25.035 19058 19660 I UcmService.UcmServiceAgentManager: *****refreshAgentList is called***
03-25 17:50:25.035 19058 19058 I SystemServer: ActivationTeeService
03-25 17:50:25.035 19058 19058 I SystemServerTiming: SEAMS
03-25 17:50:25.035 19058 19660 I UcmService.UcmServiceAgentManager: resolveAllowedAgents for user 0
03-25 17:50:25.035 19058 19660 I UcmService.UcmServiceAgentManager: found com.samsung.ucs.agent.ese
03-25 17:50:25.036 19058 19660 I UcmService.UcmServiceAgentManager: *****refreshAgentListInternal userId-0 is called***
03-25 17:50:25.036 19058 19660 I UcmService.UcmServiceAgentManager: -------Processing started for agentPackageName------com.samsung.ucs.agent.ese
03-25 17:50:25.036 19058 19660 I UcmService.UcmServiceAgentManager:   agentPackageName -com.samsung.ucs.agent.ese is an active plugin
03-25 17:50:25.036 19058 19660 I UcmService.UcmServiceAgentManager:   Check if caller has UCS Plugin permission...
03-25 17:50:25.036 19058 19660 I UcmService.UcmServiceAgentManager:   Agent has UCS PLUGIN permission. Processing further...
03-25 17:50:25.036 19058 19660 I UcmService.UcmServiceAgentManager:   agentPackageName com.samsung.ucs.agent.ese is system storage. Checking system signature
03-25 17:50:25.036 19058 19660 D UcmServiceUtil:   Signature match
03-25 17:50:25.036 19058 19660 I UcmService.UcmServiceAgentManager:   Valid system storage found is com.samsung.ucs.agent.ese
03-25 17:50:25.037 19058 19660 I UcmService.UcmServiceAgentManager: Do not need to bind eSE Service
03-25 17:50:25.037   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (SEAMService:19058)
03-25 17:50:25.037 19058 19058 D SystemServerTiming: SEAMS took to complete: 1ms
03-25 17:50:25.037 19058 19058 I SystemServerTiming: StartTelecomLoaderService
03-25 17:50:25.037 19058 19058 I SystemServiceManager: Starting com.android.server.telecom.TelecomLoaderService
03-25 17:50:25.037 19058 19058 D SystemServerTiming: StartTelecomLoaderService took to complete: 0ms
03-25 17:50:25.037 19058 19058 I SystemServerTiming: StartTelephonyRegistry
03-25 17:50:25.038   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (telephony.registry:19058)
03-25 17:50:25.038 19058 19058 D SystemServerTiming: StartTelephonyRegistry took to complete: 1ms
03-25 17:50:25.038 19058 19058 I SystemServerTiming: StartEntropyMixer
03-25 17:50:25.039 19058 19058 I EntropyMixer: Writing entropy...
03-25 17:50:25.044 19058 19058 D SystemServerTiming: StartEntropyMixer took to complete: 5ms
03-25 17:50:25.044 19058 19058 I SystemServer: Reactive Service
03-25 17:50:25.048 19058 19058 W libc    : Unable to set property "ro.security.reactive.version" to "2.0.13": error code: 0xb, try count : 1
03-25 17:50:25.048 19058 19058 W libc    : Unable to set property "ro.security.reactive.version" to "2.0.13": error code: 0xb, try count : 2
03-25 17:50:25.049 19058 19058 W libc    : Unable to set property "ro.security.reactive.version" to "2.0.13": error code: 0xb, try count : 3
03-25 17:50:25.049 19058 19058 W terrier : Failed to set RL status
03-25 17:50:25.050   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (ReactiveService:19058)
03-25 17:50:25.051 19058 19058 I SystemServerTiming: StartPersonaManager
03-25 17:50:25.051 19058 19058 I SystemServer: Persona Service
03-25 17:50:25.051   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (persona:19058)
03-25 17:50:25.051 19058 19058 I SystemServer: KnoxMUMContainerPolicy Service
03-25 17:50:25.052 19058 19058 D KnoxMUMContainerPolicy: reading from xml file
03-25 17:50:25.053 19058 19058 D KnoxConfigurationType: setDefaultConfigType: isDefaultConfigType true
03-25 17:50:25.053 19058 19058 D KnoxConfigurationType: setDefaultContainerLayout: layoutType 1
03-25 17:50:25.053 19058 19058 D KnoxConfigurationType: allowLayoutSwitching: allowSwitch true
03-25 17:50:25.053 19058 19058 D KnoxConfigurationType: setBiometricAuthenticationEnabled : bioAuth =3, enabled : true
03-25 17:50:25.053 19058 19058 D KnoxConfigurationType: setting ecname Custom
03-25 17:50:25.053 19058 19058 D KnoxConfigurationType: setDefaultConfigType: isDefaultConfigType false
03-25 17:50:25.053 19058 19058 D KnoxConfigurationType: allowLayoutSwitching: allowSwitch true
03-25 17:50:25.053 19058 19058 D KnoxConfigurationType: setting ecname Custom
03-25 17:50:25.054 19058 19058 D KnoxConfigurationType: setDefaultConfigType: isDefaultConfigType false
03-25 17:50:25.054 19058 19058 D KnoxConfigurationType: allowLayoutSwitching: allowSwitch true
03-25 17:50:25.054 19058 19058 D KnoxConfigurationType: setting ecname Custom
03-25 17:50:25.054 19058 19058 D KnoxConfigurationType: setDefaultConfigType: isDefaultConfigType true
03-25 17:50:25.054 19058 19058 D KnoxConfigurationType: setDefaultContainerLayout: layoutType 1
03-25 17:50:25.054 19058 19058 D KnoxConfigurationType: allowLayoutSwitching: allowSwitch true
03-25 17:50:25.054 19058 19058 D KnoxConfigurationType: setBiometricAuthenticationEnabled : bioAuth =3, enabled : true
03-25 17:50:25.054 19058 19058 D SecureFolderConfigurationType: COM config dump START:
03-25 17:50:25.054 19058 19058 D SecureFolderConfigurationType: mAllowSettingsChanges : true
03-25 17:50:25.054 19058 19058 D SecureFolderConfigurationType: mAllowStatusBarExpansion : true
03-25 17:50:25.054 19058 19058 D SecureFolderConfigurationType: mAllowHomeKey : true
03-25 17:50:25.054 19058 19058 D SecureFolderConfigurationType: mAllowClearAllNotification : false
03-25 17:50:25.054 19058 19058 D SecureFolderConfigurationType: mHideSystemBar : false
03-25 17:50:25.054 19058 19058 D SecureFolderConfigurationType: mWipeRecentTasks : false
03-25 17:50:25.054 19058 19058 D SecureFolderConfigurationType: COM config dump END.
03-25 17:50:25.054 19058 19058 D KnoxConfigurationType: setDefaultConfigType: isDefaultConfigType false
03-25 17:50:25.054 19058 19058 D KnoxConfigurationType: allowLayoutSwitching: allowSwitch false
03-25 17:50:25.054 19058 19058 D KnoxConfigurationType: setBiometricAuthenticationEnabled : bioAuth =3, enabled : true
03-25 17:50:25.054 19058 19058 D KnoxConfigurationType: setting ecname Custom
03-25 17:50:25.054 19058 19058 D ContainerModeConfigurationType: COM config dump START:
03-25 17:50:25.055 19058 19058 D ContainerModeConfigurationType: mAllowSettingsChanges : true
03-25 17:50:25.055 19058 19058 D ContainerModeConfigurationType: mAllowStatusBarExpansion : true
03-25 17:50:25.055 19058 19058 D ContainerModeConfigurationType: mAllowHomeKey : true
03-25 17:50:25.055 19058 19058 D ContainerModeConfigurationType: mAllowClearAllNotification : true
03-25 17:50:25.055 19058 19058 D ContainerModeConfigurationType: mHideSystemBar : false
03-25 17:50:25.055 19058 19058 D ContainerModeConfigurationType: mWipeRecentTasks : true
03-25 17:50:25.055 19058 19058 D ContainerModeConfigurationType: COM config dump END.
03-25 17:50:25.055 19058 19058 D KnoxConfigurationType: setDefaultConfigType: isDefaultConfigType false
03-25 17:50:25.055 19058 19058 D KnoxConfigurationType: allowLayoutSwitching: allowSwitch false
03-25 17:50:25.055 19058 19058 D KnoxConfigurationType: setBiometricAuthenticationEnabled : bioAuth =3, enabled : true
03-25 17:50:25.055 19058 19058 D KnoxConfigurationType: setting ecname Custom
03-25 17:50:25.059 19663 19663 W idmap2  : failed to create idmap
03-25 17:50:25.077 19058 19058 D LightweightConfigurationType: Lightweight config dump START:
03-25 17:50:25.077 19058 19058 D LightweightConfigurationType: mFolderHeaderIcon : null
03-25 17:50:25.077 19058 19058 D LightweightConfigurationType: mFolderHeaderTitle : null
03-25 17:50:25.077 19058 19058 D LightweightConfigurationType: mFolderDisabledChangeLayout : true
03-25 17:50:25.077 19058 19058 D LightweightConfigurationType: Lightweight config dump END.
03-25 17:50:25.078 19058 19058 D KnoxMUMContainerPolicy: isFOTARequired currentversion:N975U1UES8HWG1
03-25 17:50:25.078 19058 19058 I KnoxMUMContainerPolicy: 1. pdaVersion = N975U1UES8HWG1
03-25 17:50:25.078 19058 19058 D KnoxMUMContainerPolicy: trimHiddenVersion(N975U1UES8HWG1)
03-25 17:50:25.078 19058 19058 I KnoxMUMContainerPolicy: 2. pdaVersion = N975U1UES8HWG1
03-25 17:50:25.078 19058 19058 D KnoxMUMContainerPolicy: isFOTARequired currentversion:N975U1UES8HWG1
03-25 17:50:25.078 19058 19058 D KnoxMUMContainerPolicy: isFOTARequired currentversion:N975U1UES8HWG1
03-25 17:50:25.078 19058 19058 D KnoxMUMContainerPolicy: isFOTARequired currentversion:N975U1UES8HWG1
03-25 17:50:25.078 19058 19058 D KnoxMUMContainerPolicy: isFOTARequired currentversion:N975U1UES8HWG1
03-25 17:50:25.078 19058 19058 D KnoxMUMContainerPolicy: isFOTARequired currentversion:N975U1UES8HWG1
03-25 17:50:25.078   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (mum_container_policy:19058)
03-25 17:50:25.078 19058 19058 D SystemServerTiming: StartPersonaManager took to complete: 28ms
03-25 17:50:25.078 19058 19058 D SystemServer: startRCPService | original value for enabledContainer : true
03-25 17:50:25.078 19058 19058 D SystemServer: startRCPService | KnoxPresentInDevice : false, DoEnabled : false
03-25 17:50:25.078 19058 19058 I SystemServerTiming: RCPManagerService
03-25 17:50:25.078 19058 19058 D SystemServerTiming: RCPManagerService took to complete: 0ms
03-25 17:50:25.078 19058 19058 I SystemServerTiming: KnoxMUMRCPPolicyService
03-25 17:50:25.078 19058 19058 D SystemServer: startRCPService | add Lazy Service : KnoxMUMRCPPolicyService , mumrcppolicy
03-25 17:50:25.079 19058 19058 D LazyService: mum_container_rcp_policy addService
03-25 17:50:25.079 19058 19058 D SystemServerTiming: KnoxMUMRCPPolicyService took to complete: 0ms
03-25 17:50:25.079 19058 19058 I SystemServerTiming: DualAppManagerService
03-25 17:50:25.079 19058 19058 D SystemServer: startDualAppManagerService | add Service : startDualAppManagerService
03-25 17:50:25.079   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (dual_app:19058)
03-25 17:50:25.079 19058 19058 D SystemServerTiming: DualAppManagerService took to complete: 1ms
03-25 17:50:25.079 19058 19058 I SystemServerTiming: StartAccountManagerService
03-25 17:50:25.079 19058 19058 I SystemServiceManager: Starting com.android.server.accounts.AccountManagerService$Lifecycle
03-25 17:50:25.080 18805 18805 E libc    : Access denied finding property "ro.vendor.mtk_model"
03-25 17:50:25.080   761   761 E audit   : type=1400 audit(1711407025.071:253): avc:  denied  { read } for  pid=18805 comm="main" name="u:object_r:vendor_default_prop:s0" dev="tmpfs" ino=21996 scontext=u:r:zygote:s0 tcontext=u:object_r:vendor_default_prop:s0 tclass=file permissive=0 SEPF_SM-N975U1_12_0001 audit_filtered
03-25 17:50:25.080   761   761 E audit   : type=1300 audit(1711407025.071:253): arch=40000028 syscall=322 per=8 success=no exit=-13 a0=ffffff9c a1=fffa40e8 a2=a8000 a3=0 items=0 ppid=1 pid=18805 auid=4294967295 uid=0 gid=0 euid=9999 suid=9999 fsuid=9999 egid=9999 sgid=9999 fsgid=9999 tty=(none) ses=4294967295 comm="main" exe="/system/bin/app_process32" subj=u:r:zygote:s0 key=(null)
03-25 17:50:25.080   761   761 E audit   : type=1327 audit(1711407025.071:253): proctitle="zygote"
03-25 17:50:25.080 19058 19058 D CompatibilityChangeReporter: Compat change id reported: 148180766; UID 1000; state: ENABLED
03-25 17:50:25.081   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (account:19058)
03-25 17:50:25.081 19058 19058 D SystemServerTiming: StartAccountManagerService took to complete: 1ms
03-25 17:50:25.081 19058 19058 I SystemServerTiming: StartContentService
03-25 17:50:25.081 19058 19058 I SystemServiceManager: Starting com.android.server.content.ContentService$Lifecycle
03-25 17:50:25.081   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (content:19058)
03-25 17:50:25.081 19058 19058 D SystemServerTiming: StartContentService took to complete: 1ms
03-25 17:50:25.081 18805 18805 D SecIpmManagerFrameworkInitializer:  initial
03-25 17:50:25.081 19058 19058 I SystemServerTiming: InstallSystemProviders
03-25 17:50:25.104 18805 18805 I Typeface: Preloading /system/fonts/Roboto-Regular.ttf
03-25 17:50:25.115 19058 19058 I SettingsProvider: onCreate(com.android.providers.settings.SettingsProvider@20ba848)
03-25 17:50:25.115 19058 19058 I SettingsProvider: java.lang.RuntimeException
03-25 17:50:25.115 19058 19058 I SettingsProvider:      at com.samsung.android.providers.settings.LogMsg.writeCallStackLog(LogMsg.java:53)
03-25 17:50:25.115 19058 19058 I SettingsProvider:      at com.android.providers.settings.SettingsProvider.onCreate(SettingsProvider.java:503)
03-25 17:50:25.115 19058 19058 I SettingsProvider:      at android.content.ContentProvider.attachInfo(ContentProvider.java:2516)
03-25 17:50:25.115 19058 19058 I SettingsProvider:      at android.content.ContentProvider.attachInfo(ContentProvider.java:2486)
03-25 17:50:25.115 19058 19058 I SettingsProvider:      at android.app.ActivityThread.installProvider(ActivityThread.java:8220)
03-25 17:50:25.115 19058 19058 I SettingsProvider:      at android.app.ActivityThread.installContentProviders(ActivityThread.java:7728)
03-25 17:50:25.115 19058 19058 I SettingsProvider:      at android.app.ActivityThread.installSystemProviders(ActivityThread.java:8407)
03-25 17:50:25.115 19058 19058 I SettingsProvider:      at com.android.server.am.ContentProviderHelper.installSystemProviders(ContentProviderHelper.java:1408)
03-25 17:50:25.115 19058 19058 I SettingsProvider:      at com.android.server.SystemServer.startOtherServices(SystemServer.java:2059)
03-25 17:50:25.115 19058 19058 I SettingsProvider:      at com.android.server.SystemServer.run(SystemServer.java:1223)
03-25 17:50:25.115 19058 19058 I SettingsProvider:      at com.android.server.SystemServer.main(SystemServer.java:944)
03-25 17:50:25.115 19058 19058 I SettingsProvider:      at java.lang.reflect.Method.invoke(Native Method)
03-25 17:50:25.115 19058 19058 I SettingsProvider:      at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:567)
03-25 17:50:25.115 19058 19058 I SettingsProvider:      at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:1113)
03-25 17:50:25.118 19058 19058 I SettingsProvider: new SettingsRegistry (com.android.providers.settings.SettingsProvider$SettingsRegistry@f0df01d)
03-25 17:50:25.138 18805 18805 E ActivityRecognitionHardware: activity_recognition HAL is deprecated.class_init is effectively a no-op
03-25 17:50:25.152 19058 19058 I SettingsProvider: Start migrateAllLegacySettingsIfNeeded()
03-25 17:50:25.153 19058 19058 I SettingsProvider: Check Whether Global File or Backup file exist
03-25 17:50:25.153 19058 19058 I SettingsProvider: There're one of File (or Backup file) for Global. Migration no needed. Finish migrateAllLegacySettingsIfNeeded()
03-25 17:50:25.158 19058 19136 I CameraManagerGlobal: Connecting to camera service
03-25 17:50:25.166 19058 19136 D VendorTagDescriptor: addVendorDescriptor: vendor tag id 14172875900359437128 added
03-25 17:50:25.167 18809 19650 D CameraService: addListenerHelper: Add listener 0xb400006d29e19c50
03-25 17:50:25.169 18809 19650 D CameraService: addListenerHelper: CameraDeviceState for CameraManager
03-25 17:50:25.170 19058 19081 I CameraManagerGlobal: Camera 0 facing CAMERA_FACING_BACK state now CAMERA_STATE_CLOSED for client android.system API Level 2
03-25 17:50:25.170 19058 19081 I CameraManagerGlobal: Camera 1 facing CAMERA_FACING_FRONT state now CAMERA_STATE_CLOSED for client android.system API Level 2
03-25 17:50:25.170 19058 19081 I CameraManagerGlobal: Camera 2 facing CAMERA_FACING_BACK state now CAMERA_STATE_CLOSED for client android.system API Level 2
03-25 17:50:25.170 19058 19081 I CameraManagerGlobal: Camera 20 facing CAMERA_FACING_BACK state now CAMERA_STATE_CLOSED for client android.system API Level 2
03-25 17:50:25.170 19058 19081 I CameraManagerGlobal: Camera 21 facing CAMERA_FACING_BACK state now CAMERA_STATE_CLOSED for client android.system API Level 2
03-25 17:50:25.170 19058 19081 I CameraManagerGlobal: Camera 23 facing CAMERA_FACING_BACK state now CAMERA_STATE_CLOSED for client android.system API Level 2
03-25 17:50:25.170 19058 19081 I CameraManagerGlobal: Camera 3 facing CAMERA_FACING_FRONT state now CAMERA_STATE_CLOSED for client android.system API Level 2
03-25 17:50:25.170 19058 19081 I CameraManagerGlobal: Camera 4 facing CAMERA_FACING_BACK state now CAMERA_STATE_CLOSED for client android.system API Level 2
03-25 17:50:25.170 19058 19081 I CameraManagerGlobal: Camera 40 facing CAMERA_FACING_BACK state now CAMERA_STATE_CLOSED for client android.system API Level 2
03-25 17:50:25.170 19058 19081 I CameraManagerGlobal: Camera 41 facing CAMERA_FACING_FRONT state now CAMERA_STATE_CLOSED for client android.system API Level 2
03-25 17:50:25.171 19058 19667 I CameraManagerGlobal: Camera 50 facing CAMERA_FACING_BACK state now CAMERA_STATE_CLOSED for client android.system API Level 2
03-25 17:50:25.171 19058 19668 I CameraManagerGlobal: Camera 52 facing CAMERA_FACING_BACK state now CAMERA_STATE_CLOSED for client android.system API Level 2
